eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

1.2837      268.8960      400.1740      131.2780      757.5120      488.6160      250.3907      357.3380
1.2847      268.8300      400.2660      131.4360      757.6810      488.8510      250.5743      357.4150
1.2857      268.7930      400.1280      131.3350      757.9290      489.1360      250.6020      357.8010
1.2867      268.7120      400.1100      131.3980      758.1720      489.4600      250.7520      358.0620
1.2867      268.6460      400.2290      131.5830      758.3080      489.6620      250.9427      358.0790
1.2877      268.5910      400.1740      131.5830      758.4780      489.8870      251.0177      358.3040
1.2887      268.5070      400.0920      131.5850      758.6490      490.1420      251.1040      358.5570
1.2887      268.4700      400.1290      131.6590      758.7720      490.3020      251.2067      358.6430
1.2897      268.4000      400.2300      131.8300      758.9820      490.5820      251.4140      358.7520
1.2907      268.3630      400.2110      131.8480      759.1610      490.7980      251.4980      358.9500
1.2907      268.2970      400.1470      131.8500      759.3990      491.1020      251.6007      359.2520
1.2917      268.2310      400.1650      131.9340      759.4800      491.2490      251.7057      359.3150
1.2927      268.1910      400.2120      132.0210      759.6760      491.4850      251.8423      359.4640
1.2927      268.1210      400.1840      132.0630      759.8750      491.7540      251.9600      359.6910
1.2937      268.0690      400.1280      132.0590      760.0720      492.0030      252.0403      359.9440
1.2937      268.0250      400.1380      132.1130      760.2710      492.2460      252.1573      360.1330
1.2947      267.9630      400.1200      132.1570      760.3880      492.4250      252.2463      360.2680
1.2957      267.8560      400.1740      132.3180      760.5140      492.6580      252.4313      360.3400
1.2957      267.8230      400.1190      132.2960      760.7820      492.9590      252.5170      360.6630
1.2967      267.7790      400.2020      132.4230      761.0240      493.2450      252.6970      360.8220
1.2967      267.7490      400.1650      132.4160      761.1960      493.4470      252.7597      361.0310
1.2977      267.6760      400.1380      132.4620      761.3570      493.6810      252.8683      361.2190
1.2987      267.6360      400.1380      132.5020      761.5510      493.9150      252.9730      361.4130
1.2987      267.5950      400.1470      132.5520      761.8060      494.2110      253.1050      361.6590
1.2997      267.5140      400.1830      132.6690      761.9960      494.4820      253.2733      361.8130
1.2997      267.4440      400.1560      132.7120      762.1880      494.7440      253.3893      362.0320
1.3007      267.4110      400.1560      132.7450      762.3360      494.9250      253.4717      362.1800
1.3007      267.3490      400.2020      132.8530      762.5290      495.1800      253.6287      362.3270
1.3017      267.2860      400.2930      133.0070      762.6620      495.3760      253.7967      362.3690
1.3027      267.2090      400.2020      132.9930      762.9190      495.7100      253.8987      362.7170
1.3027      267.2020      400.2020      133.0000      763.1270      495.9250      253.9750      362.9250
1.3037      267.1610      400.2020      133.0410      763.3560      496.1950      254.0923      363.1540
1.3037      267.0770      400.2020      133.1250      763.5220      496.4450      254.2317      363.3200
1.3047      266.9960      400.1930      133.1970      763.7460      496.7500      254.3813      363.5530
1.3057      266.9920      400.1190      133.1270      763.9880      496.9960      254.4167      363.8690
1.3057      266.8820      400.1380      133.2560      764.1890      497.3070      254.6063      364.0510
1.3067      266.8310      400.1930      133.3620      764.3620      497.5310      254.7517      364.1690
1.3067      266.7530      400.1460      133.3930      764.5780      497.8250      254.8703      364.4320
1.3077      266.7170      400.2300      133.5130      764.7360      498.0190      255.0150      364.5060
1.3077      266.6650      400.1740      133.5090      764.9850      498.3200      255.1127      364.8110
1.3087      266.5880      400.1380      133.5500      765.1620      498.5740      255.2247      365.0240
1.3097      266.5400      400.1650      133.6250      765.4350      498.8950      255.3817      365.2700
1.3097      266.4780      400.1840      133.7060      765.5730      499.0950      255.5023      365.3890
1.3107      266.4150      400.1560      133.7410      765.8170      499.4020      255.6280      365.6610
1.3117      266.3710      400.2110      133.8400      766.0100      499.6390      255.7730      365.7990
1.3117      266.3120      400.1920      133.8800      766.1760      499.8640      255.8747      365.9840
1.3127      266.2570      400.1830      133.9260      766.3790      500.1220      255.9913      366.1960
1.3127      266.1910      400.2020      134.0110      766.5370      500.3460      256.1227      366.3350
1.3137      266.1290      400.2020      134.0730      766.7600      500.6310      256.2590      366.5580
1.3137      266.0620      400.1830      134.1210      766.9350      500.8730      256.3717      366.7520
1.3147      266.0290      400.1280      134.0990      767.1530      501.1240      256.4407      367.0250
1.3147      265.9450      400.2210      134.2760      767.3620      501.4170      256.6563      367.1410
1.3157      265.8930      400.1920      134.2990      767.5780      501.6850      256.7610      367.3860
1.3167      265.8270      400.1930      134.3660      767.8140      501.9870      256.9063      367.6210
1.3167      265.8020      400.1380      134.3360      768.0440      502.2420      256.9713      367.9060
1.3177      265.7280      400.1380      134.4100      768.2370      502.5090      257.1097      368.0990
1.3177      265.6360      400.1560      134.5200      768.4520      502.8160      257.2853      368.2960
1.3187      265.5740      400.1110      134.5370      768.6260      503.0520      257.3753      368.5150
1.3197      265.5260      400.1470      134.6210      768.8450      503.3190      257.5203      368.6980
1.3197      265.4560      400.1190      134.6630      769.0540      503.5980      257.6413      368.9350
1.3207      265.4080      400.1830      134.7750      769.2490      503.8410      257.7970      369.0660
1.3217      265.3640      400.2750      134.9110      769.4890      504.1250      257.9823      369.2140
1.3217      265.2870      400.1470      134.8600      769.7290      504.4420      258.0540      369.5820
1.3227      265.2500      400.1470      134.8970      769.9890      504.7390      258.1777      369.8420
1.3227      265.1840      400.0830      134.8990      770.1920      505.0080      258.2687      370.1090
1.3237      265.0740      400.2210      135.1470      770.3630      505.2890      258.5277      370.1420
1.3237      265.0300      400.1100      135.0800      770.5740      505.5440      258.5680      370.4640
1.3247      264.9560      400.1930      135.2370      770.7520      505.7960      258.7567      370.5590
1.3257      264.9120      400.2020      135.2900      770.9580      506.0460      258.8753      370.7560
1.3257      264.8280      400.2020      135.3740      771.1550      506.3270      259.0250      370.9530
1.3267      264.8020      400.0830      135.2810      771.3750      506.5730      259.0450      371.2920
1.3277      264.7580      400.2480      135.4900      771.6110      506.8530      259.2777      371.3630
1.3277      264.6950      400.2480      135.5530      771.7410      507.0460      259.3840      371.4930
1.3287      264.5960      400.2200      135.6240      772.0320      507.4360      259.5613      371.8120
1.3297      264.5450      400.1930      135.6480      772.1990      507.6540      259.6500      372.0060
1.3297      264.5080      400.2850      135.7770      772.4530      507.9450      259.8330      372.1680
1.3307      264.4270      400.2200      135.7930      772.5920      508.1650      259.9170      372.3720
